Date,Power [kW],Power-1 [kW],Hour,Temperature [C],Holiday
2017-01-01 01:00:00,99.0541345,100.8100005,1,7.93,1
2017-01-01 02:00:00,98.539567,99.0541345,2,7.263416666666667,1
2017-01-01 03:00:00,101.4357845,98.539567,3,6.831333333333333,1
2017-01-01 04:00:00,98.4816645,101.4357845,4,6.50025,1
2017-01-01 05:00:00,97.805844,98.4816645,5,6.0064166666666665,1
2017-01-01 06:00:00,94.4647605,97.805844,6,5.645833333333333,1
2017-01-01 07:00:00,94.983261,94.4647605,7,5.47775,1
2017-01-01 08:00:00,104.62217,94.983261,8,5.4102500000000004,1
2017-01-01 09:00:00,101.36215,104.62217,9,5.480583333333333,1
2017-01-01 10:00:00,104.6009755,101.36215,10,6.0168333333333335,1
2017-01-01 11:00:00,106.95575,104.6009755,11,6.882416666666667,1
2017-01-01 12:00:00,104.9514495,106.95575,12,7.56,1
2017-01-01 13:00:00,104.791726,104.9514495,13,8.73,1
2017-01-01 14:00:00,107.381825,104.791726,14,9.809166666666666,1
2017-01-01 15:00:00,103.988083,107.381825,15,9.735833333333334,1
2017-01-01 16:00:00,105.216053,103.988083,16,9.525833333333333,1
2017-01-01 17:00:00,107.87345,105.216053,17,8.9725,1
2017-01-01 18:00:00,105.297772,107.87345,18,8.865,1
2017-01-01 19:00:00,105.5317855,105.297772,19,8.984166666666667,1
2017-01-01 20:00:00,110.062383,105.5317855,20,9.186666666666667,1
2017-01-01 21:00:00,104.160698,110.062383,21,9.174166666666666,1
2017-01-01 22:00:00,100.433525,104.160698,22,10.0075,1
2017-01-01 23:00:00,97.65639,100.433525,23,9.882307692307693,1
2017-01-02 00:00:00,112.363625,97.65639,0,9.471666666666666,0
2017-01-02 01:00:00,107.2845925,112.363625,1,10.209166666666667,0
2017-01-02 02:00:00,101.5004605,107.2845925,2,9.975833333333332,0
2017-01-02 03:00:00,107.843297,101.5004605,3,9.791666666666666,0
2017-01-02 04:00:00,101.5987855,107.843297,4,9.895,0
2017-01-02 05:00:00,97.3463385,101.5987855,5,10.0425,0
2017-01-02 06:00:00,117.0218265,97.3463385,6,10.42,0
2017-01-02 07:00:00,141.4750355,117.0218265,7,10.256666666666666,0
2017-01-02 08:00:00,173.4726125,141.4750355,8,10.105833333333333,0
2017-01-02 09:00:00,208.9006395,173.4726125,9,10.384166666666667,0
2017-01-02 10:00:00,227.8812975,208.9006395,10,10.936666666666667,0
2017-01-02 11:00:00,246.750302,227.8812975,11,11.874166666666667,0
2017-01-02 12:00:00,245.2262645,246.750302,12,12.63,0
2017-01-02 13:00:00,249.439163,245.2262645,13,13.6175,0
2017-01-02 14:00:00,242.5824145,249.439163,14,13.714166666666666,0
2017-01-02 15:00:00,249.634939,242.5824145,15,13.200833333333334,0
2017-01-02 16:00:00,242.8253865,249.634939,16,13.099166666666667,0
2017-01-02 17:00:00,247.0542355,242.8253865,17,13.498333333333333,0
2017-01-02 18:00:00,197.702733,247.0542355,18,13.875,0
2017-01-02 19:00:00,152.977531,197.702733,19,13.494166666666667,0
2017-01-02 20:00:00,123.9622605,152.977531,20,13.403333333333334,0
2017-01-02 21:00:00,113.307108,123.9622605,21,13.689166666666667,0
2017-01-02 22:00:00,112.2834355,113.307108,22,13.789166666666667,0
2017-01-02 23:00:00,110.8535715,112.2834355,23,14.146153846153847,0
2017-01-03 00:00:00,106.1510145,110.8535715,0,14.39,0
2017-01-03 01:00:00,107.2540025,106.1510145,1,14.2275,0
2017-01-03 02:00:00,106.1212985,107.2540025,2,13.520000000000001,0
2017-01-03 03:00:00,102.9438715,106.1212985,3,13.185,0
2017-01-03 04:00:00,101.7714005,102.9438715,4,14.351666666666667,0
2017-01-03 05:00:00,101.3038105,101.7714005,5,14.8125,0
2017-01-03 06:00:00,111.465153,101.3038105,6,14.8925,0
2017-01-03 07:00:00,136.5443645,111.465153,7,14.915,0
2017-01-03 08:00:00,181.889888,136.5443645,8,14.969166666666666,0
2017-01-03 09:00:00,221.0929395,181.889888,9,15.356666666666667,0
2017-01-03 10:00:00,254.983819,221.0929395,10,15.551666666666668,0
2017-01-03 11:00:00,252.6259855,254.983819,11,15.388333333333334,0
2017-01-03 12:00:00,388.325192,252.6259855,12,16.289166666666667,0
2017-01-03 13:00:00,293.42365,388.325192,13,16.326666666666664,0
2017-01-03 14:00:00,298.3991135,293.42365,14,16.334166666666665,0
2017-01-03 15:00:00,301.715725,298.3991135,15,16.428333333333335,0
2017-01-03 16:00:00,297.8637885,301.715725,16,15.54,0
2017-01-03 17:00:00,259.9566605,297.8637885,17,15.3375,0
2017-01-03 18:00:00,209.1121475,259.9566605,18,15.173333333333334,0
2017-01-03 19:00:00,177.3710895,209.1121475,19,15.049999999999999,0
2017-01-03 20:00:00,139.294187,177.3710895,20,14.9475,0
2017-01-03 21:00:00,114.9163605,139.294187,21,14.949166666666665,0
2017-01-03 22:00:00,113.1377705,114.9163605,22,14.954166666666666,0
2017-01-03 23:00:00,113.3881715,113.1377705,23,14.6825,0
2017-01-04 00:00:00,104.6752655,113.3881715,0,13.965833333333334,0
2017-01-04 01:00:00,102.733893,104.6752655,1,13.1275,0
2017-01-04 02:00:00,101.9820345,102.733893,2,12.771666666666667,0
2017-01-04 03:00:00,99.507959,101.9820345,3,12.066666666666668,0
2017-01-04 04:00:00,99.4684105,99.507959,4,11.721666666666666,0
2017-01-04 05:00:00,99.249255,99.4684105,5,11.645000000000001,0
2017-01-04 06:00:00,99.4684105,99.249255,6,11.561666666666667,0
2017-01-04 07:00:00,108.661798,99.4684105,7,11.54,0
2017-01-04 08:00:00,114.3644295,108.661798,8,11.348333333333334,0
2017-01-04 09:00:00,124.5377895,114.3644295,9,11.493333333333332,0
2017-01-04 10:00:00,120.166697,124.5377895,10,11.773333333333333,0
2017-01-04 11:00:00,108.8857605,120.166697,11,12.282499999999999,0
2017-01-04 12:00:00,107.262524,108.8857605,12,13.2125,0
2017-01-04 13:00:00,105.81955,107.262524,13,14.205833333333333,0
2017-01-04 14:00:00,108.0764365,105.81955,14,14.279166666666667,0
2017-01-04 15:00:00,105.7800015,108.0764365,15,14.0475,0
2017-01-04 16:00:00,106.7667475,105.7800015,16,13.847499999999998,0
2017-01-04 17:00:00,114.7817645,106.7667475,17,13.749166666666667,0
2017-01-04 18:00:00,108.111178,114.7817645,18,13.616666666666667,0
2017-01-04 19:00:00,106.44009,108.111178,19,13.453333333333333,0
2017-01-04 20:00:00,106.378473,106.44009,20,13.068333333333333,0
2017-01-04 21:00:00,100.0469985,106.378473,21,12.902500000000002,0
2017-01-04 22:00:00,103.4280675,100.0469985,22,12.415833333333333,0
2017-01-04 23:00:00,100.6657905,103.4280675,23,12.093846153846155,0
2017-01-05 00:00:00,95.4834075,100.6657905,0,11.873333333333333,0
2017-01-05 01:00:00,95.955586,95.4834075,1,11.826666666666666,0
2017-01-05 02:00:00,94.88581,95.955586,2,11.335833333333333,0
2017-01-05 03:00:00,93.718583,94.88581,3,10.825000000000001,0
2017-01-05 04:00:00,91.9192355,93.718583,4,10.777500000000002,0
2017-01-05 05:00:00,95.6551485,91.9192355,5,10.339166666666667,0
2017-01-05 06:00:00,96.4714645,95.6551485,6,9.801666666666668,0
2017-01-05 07:00:00,100.187931,96.4714645,7,9.226666666666667,0
2017-01-05 08:00:00,97.3708105,100.187931,8,8.825,0
2017-01-05 09:00:00,98.2631645,97.3708105,9,8.76,0
2017-01-05 10:00:00,99.062219,98.2631645,10,9.19,0
2017-01-05 11:00:00,109.3301895,99.062219,11,9.628333333333334,0
2017-01-05 12:00:00,104.41241,109.3301895,12,9.718333333333334,0
2017-01-05 13:00:00,102.094125,104.41241,13,10.295833333333333,0
2017-01-05 14:00:00,101.470089,102.094125,14,10.200833333333334,0
2017-01-05 15:00:00,111.5661,101.470089,15,10.051666666666668,0
2017-01-05 16:00:00,103.8799255,111.5661,16,10.045,0
2017-01-05 17:00:00,102.006725,103.8799255,17,9.952499999999999,0
2017-01-05 18:00:00,109.261362,102.006725,18,9.9625,0
2017-01-05 19:00:00,100.0439395,109.261362,19,9.915833333333333,0
2017-01-05 20:00:00,103.461498,100.0439395,20,9.7875,0
2017-01-05 21:00:00,96.150925,103.461498,21,9.650833333333333,0
2017-01-05 22:00:00,98.349909,96.150925,22,9.28,0
2017-01-05 23:00:00,93.4775775,98.349909,23,9.165833333333333,0
2017-01-06 00:00:00,97.9463395,93.4775775,0,9.445,0
2017-01-06 01:00:00,101.55443,97.9463395,1,9.258333333333333,0
2017-01-06 02:00:00,96.226526,101.55443,2,9.056666666666667,0
2017-01-06 03:00:00,95.7394895,96.226526,3,8.610000000000001,0
2017-01-06 04:00:00,90.982526,95.7394895,4,8.184166666666666,0
2017-01-06 05:00:00,97.874453,90.982526,5,8.361666666666666,0
2017-01-06 06:00:00,100.0220895,97.874453,6,8.220833333333333,0
2017-01-06 07:00:00,129.619444,100.0220895,7,7.815833333333333,0
2017-01-06 08:00:00,398.248588,129.619444,8,7.44,0
2017-01-06 09:00:00,319.5162645,398.248588,9,7.142500000000001,0
2017-01-06 10:00:00,354.7992075,319.5162645,10,7.178666666666667,0
2017-01-06 11:00:00,360.1354145,354.7992075,11,7.409166666666667,0
2017-01-06 12:00:00,410.449628,360.1354145,12,7.896666666666666,0
2017-01-06 13:00:00,399.329289,410.449628,13,8.709999999999999,0
2017-01-06 14:00:00,447.1893105,399.329289,14,10.915,0
2017-01-06 15:00:00,434.273994,447.1893105,15,12.513333333333334,0
2017-01-06 16:00:00,427.8922645,434.273994,16,12.75,0
2017-01-06 17:00:00,418.58482,427.8922645,17,12.152499999999998,0
2017-01-06 18:00:00,357.2271795,418.58482,18,12.3575,0
2017-01-06 19:00:00,181.1839145,357.2271795,19,12.5375,0
2017-01-06 20:00:00,139.3324245,181.1839145,20,12.189166666666667,0
2017-01-06 21:00:00,107.2518175,139.3324245,21,11.205833333333333,0
2017-01-06 22:00:00,97.505625,107.2518175,22,10.200000000000001,0
2017-01-06 23:00:00,99.9364375,97.505625,23,9.675384615384615,0
2017-01-07 00:00:00,99.2791895,99.9364375,0,9.49,0
2017-01-07 01:00:00,100.030611,99.2791895,1,9.2475,0
2017-01-07 02:00:00,107.51074,100.030611,2,8.788333333333334,0
2017-01-07 03:00:00,98.5616355,107.51074,3,8.275833333333333,0
2017-01-07 04:00:00,97.3341025,98.5616355,4,7.739166666666667,0
2017-01-07 05:00:00,105.0475895,97.3341025,5,7.385833333333333,0
2017-01-07 06:00:00,96.2901095,105.0475895,6,7.29,0
2017-01-07 07:00:00,104.5668895,96.2901095,7,7.140833333333333,0
2017-01-07 08:00:00,329.907906,104.5668895,8,7.207083333333333,0
2017-01-07 09:00:00,215.4337895,329.907906,9,8.15,0
2017-01-07 10:00:00,222.762935,215.4337895,10,9.06,0
2017-01-07 11:00:00,220.685,222.762935,11,9.874166666666666,0
2017-01-07 12:00:00,218.5050255,220.685,12,10.8575,0
2017-01-07 13:00:00,241.9487645,218.5050255,13,11.833333333333334,0
2017-01-07 14:00:00,239.0571355,241.9487645,14,12.530000000000001,0
2017-01-07 15:00:00,219.273927,239.0571355,15,13.441666666666668,0
2017-01-07 16:00:00,180.0914145,219.273927,16,13.421666666666667,0
2017-01-07 17:00:00,124.7576005,180.0914145,17,12.286666666666667,0
2017-01-07 18:00:00,117.8953895,124.7576005,18,12.030000000000001,0
2017-01-07 19:00:00,121.9481275,117.8953895,19,11.966666666666667,0
2017-01-07 20:00:00,111.0598355,121.9481275,20,11.746666666666668,0
2017-01-07 21:00:00,108.7546605,111.0598355,21,11.470833333333333,0
2017-01-07 22:00:00,99.667464,108.7546605,22,11.295,0
2017-01-07 23:00:00,101.9121145,99.667464,23,10.276666666666667,0
2017-01-08 00:00:00,100.804538,101.9121145,0,9.829166666666667,0
2017-01-08 01:00:00,88.4193025,100.804538,1,9.2875,0
2017-01-08 02:00:00,96.5754705,88.4193025,2,8.750833333333334,0
2017-01-08 03:00:00,85.3935145,96.5754705,3,7.430833333333333,0
2017-01-08 04:00:00,92.7665785,85.3935145,4,7.076833333333333,0
2017-01-08 05:00:00,84.01325,92.7665785,5,6.764666666666667,0
2017-01-08 06:00:00,84.713761,84.01325,6,6.522583333333333,0
2017-01-08 07:00:00,106.9376145,84.713761,7,6.25875,0
2017-01-08 08:00:00,104.387064,106.9376145,8,6.531083333333334,0
2017-01-08 09:00:00,117.574413,104.387064,9,6.9955,0
2017-01-08 10:00:00,344.2832395,117.574413,10,8.003333333333334,0
2017-01-08 11:00:00,268.043127,344.2832395,11,9.2475,0
2017-01-08 12:00:00,247.62605,268.043127,12,10.240833333333333,0
2017-01-08 13:00:00,232.6297395,247.62605,13,11.4475,0
2017-01-08 14:00:00,238.0048395,232.6297395,14,12.266666666666666,0
2017-01-08 15:00:00,242.446289,238.0048395,15,12.4625,0
2017-01-08 16:00:00,127.8624855,242.446289,16,12.543333333333335,0
2017-01-08 17:00:00,108.7349955,127.8624855,17,11.771666666666667,0
2017-01-08 18:00:00,104.300538,108.7349955,18,11.448333333333332,0
2017-01-08 19:00:00,92.7751,104.300538,19,10.990833333333333,0
2017-01-08 20:00:00,97.974526,92.7751,20,10.2475,0
2017-01-08 21:00:00,79.7234395,97.974526,21,9.994166666666667,0
2017-01-08 22:00:00,79.335165,79.7234395,22,9.750833333333334,0
2017-01-08 23:00:00,89.295706,79.335165,23,9.258461538461539,0
2017-01-09 00:00:00,95.129656,89.295706,0,8.8825,0
2017-01-09 01:00:00,94.1042355,95.129656,1,8.838333333333333,0
2017-01-09 02:00:00,101.5834905,94.1042355,2,9.058333333333334,0
2017-01-09 03:00:00,93.2957855,101.5834905,3,8.589166666666666,0
2017-01-09 04:00:00,91.622731,93.2957855,4,7.53,0
2017-01-09 05:00:00,101.7866955,91.622731,5,8.314166666666667,0
2017-01-09 06:00:00,90.96155,101.7866955,6,7.6611666666666665,0
2017-01-09 07:00:00,112.957945,90.96155,7,6.286583333333333,0
2017-01-09 08:00:00,440.1855115,112.957945,8,6.707,0
2017-01-09 09:00:00,285.4047,440.1855115,9,7.822416666666666,0
2017-01-09 10:00:00,310.2230225,285.4047,10,7.883333333333333,0
2017-01-09 11:00:00,344.978725,310.2230225,11,9.729166666666666,0
2017-01-09 12:00:00,352.1951245,344.978725,12,11.163333333333334,0
2017-01-09 13:00:00,361.4547175,352.1951245,13,13.209166666666667,0
2017-01-09 14:00:00,381.927075,361.4547175,14,15.978333333333333,0
2017-01-09 15:00:00,371.334195,381.927075,15,15.893333333333333,0
2017-01-09 16:00:00,363.2525355,371.334195,16,16.100833333333334,0
2017-01-09 17:00:00,350.506338,363.2525355,17,14.736666666666666,0
2017-01-09 18:00:00,317.253697,350.506338,18,13.589166666666666,0
2017-01-09 19:00:00,148.6964605,317.253697,19,13.299166666666666,0
2017-01-09 20:00:00,109.8493455,148.6964605,20,12.756666666666668,0
2017-01-09 21:00:00,98.4816645,109.8493455,21,11.835833333333333,0
2017-01-09 22:00:00,87.8630015,98.4816645,22,11.463333333333333,0
2017-01-09 23:00:00,92.106927,87.8630015,23,11.935,0
2017-01-10 00:00:00,92.218362,92.106927,0,11.938333333333333,0
2017-01-10 01:00:00,100.9660095,92.218362,1,11.6475,0
2017-01-10 02:00:00,93.1301625,100.9660095,2,11.424166666666666,0
2017-01-10 03:00:00,92.239775,93.1301625,3,11.413333333333334,0
2017-01-10 04:00:00,92.1119525,92.239775,4,11.351666666666667,0
2017-01-10 05:00:00,101.3877145,92.1119525,5,11.229999999999999,0
2017-01-10 06:00:00,90.894689,101.3877145,6,11.4075,0
2017-01-10 07:00:00,91.1544855,90.894689,7,11.945,0
2017-01-10 08:00:00,91.1925045,91.1544855,8,11.981666666666667,0
2017-01-10 09:00:00,100.0330145,91.1925045,9,12.263333333333334,0
2017-01-10 10:00:00,93.3967325,100.0330145,10,12.800833333333332,0
2017-01-10 11:00:00,92.0721855,93.3967325,11,13.693333333333333,0
2017-01-10 12:00:00,94.380201,92.0721855,12,14.151666666666666,0
2017-01-10 13:00:00,104.7526145,94.380201,13,14.705833333333333,0
2017-01-10 14:00:00,94.8803475,104.7526145,14,13.883333333333333,0
2017-01-10 15:00:00,94.1588605,94.8803475,15,13.959166666666667,0
2017-01-10 16:00:00,92.6848595,94.1588605,16,13.1925,0
2017-01-10 17:00:00,104.0971145,92.6848595,17,12.934166666666668,0
2017-01-10 18:00:00,93.767527,104.0971145,18,12.707500000000001,0
2017-01-10 19:00:00,97.6841395,93.767527,19,12.457500000000001,0
2017-01-10 20:00:00,97.8755455,97.6841395,20,12.565,0
2017-01-10 21:00:00,107.460922,97.8755455,21,12.430833333333334,0
2017-01-10 22:00:00,99.7524605,107.460922,22,12.36,0
2017-01-10 23:00:00,95.1141425,99.7524605,23,12.395000000000001,0
2017-01-11 00:00:00,105.5523245,95.1141425,0,12.244166666666667,0
2017-01-11 01:00:00,98.40366,105.5523245,1,12.224166666666667,0
2017-01-11 02:00:00,99.0008205,98.40366,2,12.2475,0
2017-01-11 03:00:00,107.9099395,99.0008205,3,12.285833333333334,0
2017-01-11 04:00:00,97.1217205,107.9099395,4,12.214166666666666,0
2017-01-11 05:00:00,91.4896645,97.1217205,5,12.075000000000001,0
2017-01-11 06:00:00,106.652035,91.4896645,6,11.875,0
2017-01-11 07:00:00,102.793325,106.652035,7,11.8525,0
2017-01-11 08:00:00,110.668939,102.793325,8,12.078333333333333,0
2017-01-11 09:00:00,115.5565655,110.668939,9,12.941538461538462,0
2017-01-11 10:00:00,126.7664895,115.5565655,10,13.842500000000001,0
2017-01-11 11:00:00,123.5742045,126.7664895,11,13.8175,0
2017-01-11 12:00:00,118.0409105,123.5742045,12,16.348333333333333,0
2017-01-11 13:00:00,124.764811,118.0409105,13,16.840833333333332,0
2017-01-11 14:00:00,118.393351,124.764811,14,17.641666666666666,0
2017-01-11 15:00:00,118.0081355,118.393351,15,18.19333333333333,0
2017-01-11 16:00:00,130.9140565,118.0081355,16,17.034166666666668,0
2017-01-11 17:00:00,117.5038375,130.9140565,17,15.9375,0
2017-01-11 18:00:00,111.314825,117.5038375,18,15.6825,0
2017-01-11 19:00:00,116.8688765,111.314825,19,14.799999999999999,0
2017-01-11 20:00:00,100.0439395,116.8688765,20,14.65,0
2017-01-11 21:00:00,97.7964485,100.0439395,21,13.526666666666666,0
2017-01-11 22:00:00,106.721081,97.7964485,22,13.178333333333333,0
2017-01-11 23:00:00,94.2318395,106.721081,23,12.76,0
2017-01-12 00:00:00,108.2390005,94.2318395,0,12.3175,0
2017-01-12 01:00:00,102.1581455,108.2390005,1,11.3825,0
2017-01-12 02:00:00,102.1231855,102.1581455,2,10.759166666666667,0
2017-01-12 03:00:00,104.226685,102.1231855,3,10.4575,0
2017-01-12 04:00:00,101.9108035,104.226685,4,9.453333333333333,0
2017-01-12 05:00:00,104.563175,101.9108035,5,8.930833333333334,0
2017-01-12 06:00:00,97.6258,104.563175,6,8.348333333333334,0
2017-01-12 07:00:00,103.63455,97.6258,7,8.110833333333334,0
2017-01-12 08:00:00,111.565663,103.63455,8,8.386666666666667,0
2017-01-12 09:00:00,113.3685065,111.565663,9,9.0275,0
2017-01-12 10:00:00,118.5216105,113.3685065,10,10.366666666666667,0
2017-01-12 11:00:00,127.49038,118.5216105,11,9.783333333333333,0
2017-01-12 12:00:00,130.7322645,127.49038,12,10.239166666666668,0
2017-01-12 13:00:00,126.443765,130.7322645,13,10.750833333333333,0
2017-01-12 14:00:00,122.951698,126.443765,14,12.31,0
2017-01-12 15:00:00,123.0082895,122.951698,15,13.704166666666666,0
2017-01-12 16:00:00,123.5073435,123.0082895,16,13.569166666666666,0
2017-01-12 17:00:00,123.1323975,123.5073435,17,12.905833333333334,0
2017-01-12 18:00:00,117.66225,123.1323975,18,12.284166666666666,0
2017-01-12 19:00:00,108.15313,117.66225,19,12.165833333333333,0
2017-01-12 20:00:00,108.330115,108.15313,20,12.136923076923077,0
2017-01-12 21:00:00,97.1304605,108.330115,21,12.1625,0
2017-01-12 22:00:00,99.5977625,97.1304605,22,12.309166666666668,0
2017-01-12 23:00:00,104.174245,99.5977625,23,12.05,0
2017-01-13 00:00:00,107.4414755,104.174245,0,11.808333333333332,0
2017-01-13 01:00:00,109.9625285,107.4414755,1,11.657499999999999,0
2017-01-13 02:00:00,101.5559595,109.9625285,2,11.430833333333332,0
2017-01-13 03:00:00,109.6360895,101.5559595,3,11.473333333333334,0
2017-01-13 04:00:00,97.1667315,109.6360895,4,11.621666666666668,0
2017-01-13 05:00:00,106.385028,97.1667315,5,11.2975,0
2017-01-13 06:00:00,110.6958145,106.385028,6,10.758333333333333,0
2017-01-13 07:00:00,154.655174,110.6958145,7,10.294166666666667,0
2017-01-13 08:00:00,165.6957605,154.655174,8,10.3775,0
2017-01-13 09:00:00,212.6378635,165.6957605,9,11.114166666666668,0
2017-01-13 10:00:00,233.253994,212.6378635,10,11.348333333333334,0
2017-01-13 11:00:00,236.3988645,233.253994,11,11.6075,0
2017-01-13 12:00:00,228.7443725,236.3988645,12,11.944166666666668,0
2017-01-13 13:00:00,223.7149395,228.7443725,13,12.146666666666667,0
2017-01-13 14:00:00,241.5593975,223.7149395,14,12.180833333333332,0
2017-01-13 15:00:00,244.08635,241.5593975,15,12.075000000000001,0
2017-01-13 16:00:00,242.320433,244.08635,16,11.5475,0
2017-01-13 17:00:00,235.8998105,242.320433,17,10.729999999999999,0
2017-01-13 18:00:00,200.961005,235.8998105,18,9.9025,0
2017-01-13 19:00:00,168.3968575,200.961005,19,9.6925,0
2017-01-13 20:00:00,130.8013105,168.3968575,20,9.5725,0
2017-01-13 21:00:00,111.095888,130.8013105,21,9.3025,0
2017-01-13 22:00:00,102.714228,111.095888,22,9.145833333333334,0
2017-01-13 23:00:00,103.5215855,102.714228,23,9.022307692307692,0
2017-01-14 00:00:00,102.34103,103.5215855,0,8.7825,0
2017-01-14 01:00:00,108.343662,102.34103,1,8.58,0
2017-01-14 02:00:00,102.9849495,108.343662,2,8.246666666666666,0
2017-01-14 03:00:00,102.80425,102.9849495,3,8.061666666666666,0
2017-01-14 04:00:00,98.854644,102.80425,4,7.529166666666666,0
2017-01-14 05:00:00,104.855091,98.854644,5,7.383333333333333,0
2017-01-14 06:00:00,102.6585105,104.855091,6,7.403333333333333,0
2017-01-14 07:00:00,112.8004065,102.6585105,7,7.578333333333333,0
2017-01-14 08:00:00,130.0658395,112.8004065,8,7.756666666666667,0
2017-01-14 09:00:00,126.443328,130.0658395,9,8.521666666666667,0
2017-01-14 10:00:00,127.62585,126.443328,10,8.86,0
2017-01-14 11:00:00,115.616216,127.62585,11,9.374166666666666,0
2017-01-14 12:00:00,117.18592,115.616216,12,10.315833333333334,0
2017-01-14 13:00:00,113.8859145,117.18592,13,11.091666666666667,0
2017-01-14 14:00:00,111.313951,113.8859145,14,11.403333333333334,0
2017-01-14 15:00:00,112.6111855,111.313951,15,11.886666666666665,0
2017-01-14 16:00:00,117.485702,112.6111855,16,12.049999999999999,0
2017-01-14 17:00:00,115.4079855,117.485702,17,11.3075,0
2017-01-14 18:00:00,116.9969175,115.4079855,18,9.823333333333332,0
2017-01-14 19:00:00,111.9849645,116.9969175,19,9.119166666666667,0
2017-01-14 20:00:00,115.4936375,111.9849645,20,8.779166666666667,0
2017-01-14 21:00:00,103.821149,115.4936375,21,8.790833333333333,0
2017-01-14 22:00:00,107.381825,103.821149,22,8.751666666666667,0
2017-01-14 23:00:00,106.216783,107.381825,23,8.6225,0
2017-01-15 00:00:00,106.942203,106.216783,0,8.345,0
2017-01-15 01:00:00,105.0899785,106.942203,1,7.896666666666667,0
2017-01-15 02:00:00,105.0169995,105.0899785,2,7.345,0
2017-01-15 03:00:00,104.590706,105.0169995,3,7.09975,0
2017-01-15 04:00:00,105.55735,104.590706,4,6.881083333333334,0
2017-01-15 05:00:00,102.768416,105.55735,5,6.93175,0
2017-01-15 06:00:00,106.6767255,102.768416,6,6.694,0
2017-01-15 07:00:00,103.3140105,106.6767255,7,6.212166666666666,0
2017-01-15 08:00:00,101.73797,103.3140105,8,6.169583333333333,0
2017-01-15 09:00:00,104.628725,101.73797,9,6.974083333333333,0
2017-01-15 10:00:00,103.8432175,104.628725,10,8.055,0
2017-01-15 11:00:00,108.344099,103.8432175,11,9.1825,0
2017-01-15 12:00:00,104.148025,108.344099,12,11.069166666666666,0
2017-01-15 13:00:00,105.2254485,104.148025,13,12.720833333333333,0
2017-01-15 14:00:00,99.0751105,105.2254485,14,12.777499999999998,0
2017-01-15 15:00:00,106.540163,99.0751105,15,13.151666666666666,0
2017-01-15 16:00:00,104.15895,106.540163,16,13.207500000000001,0
2017-01-15 17:00:00,106.7969005,104.15895,17,11.475833333333334,0
2017-01-15 18:00:00,106.9922395,106.7969005,18,10.195833333333333,0
2017-01-15 19:00:00,104.996242,106.9922395,19,9.608333333333333,0
2017-01-15 20:00:00,106.1036,104.996242,20,9.4425,0
2017-01-15 21:00:00,98.977441,106.1036,21,9.424999999999999,0
2017-01-15 22:00:00,99.1480895,98.977441,22,9.452499999999999,0
2017-01-15 23:00:00,101.6193245,99.1480895,23,9.745384615384616,0
2017-01-16 00:00:00,101.1447425,101.6193245,0,9.354166666666666,0
2017-01-16 01:00:00,102.2433605,101.1447425,1,9.114166666666668,0
2017-01-16 02:00:00,104.743219,102.2433605,2,8.904166666666667,0
2017-01-16 03:00:00,103.5215855,104.743219,3,7.9925,0
2017-01-16 04:00:00,103.830763,103.5215855,4,7.801666666666667,0
2017-01-16 05:00:00,106.5805855,103.830763,5,7.7755833333333335,0
2017-01-16 06:00:00,110.5594705,106.5805855,6,6.2655,0
2017-01-16 07:00:00,135.6957105,110.5594705,7,5.374583333333334,0
2017-01-16 08:00:00,169.1760285,135.6957105,8,5.723916666666667,0
2017-01-16 09:00:00,205.4046395,169.1760285,9,8.3675,0
2017-01-16 10:00:00,240.0744715,205.4046395,10,7.5441666666666665,0
2017-01-16 11:00:00,255.131525,240.0744715,11,9.2775,0
2017-01-16 12:00:00,247.7328965,255.131525,12,11.0675,0
2017-01-16 13:00:00,242.0396605,247.7328965,13,12.58,0
2017-01-16 14:00:00,244.7682885,242.0396605,14,14.169166666666667,0
2017-01-16 15:00:00,260.0405645,244.7682885,15,15.054166666666667,0
2017-01-16 16:00:00,252.662038,260.0405645,16,14.848333333333334,0
2017-01-16 17:00:00,249.3122145,252.662038,17,13.248333333333333,0
2017-01-16 18:00:00,212.101009,249.3122145,18,11.958333333333334,0
2017-01-16 19:00:00,185.6448105,212.101009,19,10.900833333333333,0
2017-01-16 20:00:00,148.4871375,185.6448105,20,10.628333333333332,0
2017-01-16 21:00:00,127.4691855,148.4871375,21,10.338333333333333,0
2017-01-16 22:00:00,112.91643,127.4691855,22,10.339166666666667,0
2017-01-16 23:00:00,115.1932,112.91643,23,10.246666666666668,0
2017-01-17 00:00:00,111.7642795,115.1932,0,9.685833333333333,0
2017-01-17 01:00:00,112.2934865,111.7642795,1,9.546666666666667,0
2017-01-17 02:00:00,107.6293855,112.2934865,2,9.17,0
2017-01-17 03:00:00,104.6258845,107.6293855,3,8.085833333333333,0
2017-01-17 04:00:00,105.7577145,104.6258845,4,8.200833333333334,0
2017-01-17 05:00:00,107.4065155,105.7577145,5,7.720666666666666,0
2017-01-17 06:00:00,113.3141,107.4065155,6,7.488333333333333,0
2017-01-17 07:00:00,145.988153,113.3141,7,6.875083333333333,0
2017-01-17 08:00:00,182.4000855,145.988153,8,7.7555000000000005,0
2017-01-17 09:00:00,213.4817105,182.4000855,9,9.886666666666667,0
2017-01-17 10:00:00,242.720725,213.4817105,10,11.174166666666666,0
2017-01-17 11:00:00,248.9661105,242.720725,11,14.061666666666667,0
2017-01-17 12:00:00,248.9407645,248.9661105,12,15.618333333333334,0
